NrFeat,Model,Step,train.isOptimal,validation.isOptimal,test.isOptimal
1,6,58,0.7125,0.5833,0.7085
1,6,59,0.7458,0.6667,0.7286
1,6,60,0.7250,0.6833,0.7437
1,6,61,0.6958,0.6333,0.7739
1,6,62,0.7292,0.6333,0.7437
1,6,63,0.7458,0.6667,0.7186
1,6,64,0.7375,0.6500,0.7236
1,6,65,0.7500,0.6500,0.7186
1,6,66,0.7000,0.7167,0.7236
1,6,67,0.7167,0.7167,0.7387
1,6,68,0.6750,0.7167,0.7739
1,6,69,0.6708,0.7333,0.7839
1,6,70,0.6667,0.7000,0.7638
1,6,71,0.6417,0.6667,0.7588
1,6,72,0.6625,0.6667,0.7588
1,6,73,0.6833,0.6500,0.7739
1,6,74,0.6917,0.7000,0.7688
1,6,75,0.7042,0.7000,0.7990
1,6,76,0.7375,0.7333,0.7688
1,6,77,0.7208,0.7667,0.7638
1,6,78,0.7042,0.7667,0.7437
1,6,79,0.7167,0.7333,0.7487
1,6,80,0.7417,0.8000,0.7588
1,6,81,0.7625,0.8167,0.7638
1,6,82,0.7792,0.8000,0.7739
1,6,83,0.7917,0.8500,0.7638
1,6,84,0.7917,0.8500,0.7789
1,6,85,0.8125,0.9000,0.7889
1,6,86,0.7958,0.8833,0.8241
1,6,87,0.8042,0.8333,0.7940
1,6,88,0.8292,0.8667,0.7789
1,6,89,0.8333,0.9000,0.7789
1,6,90,0.8583,0.9000,0.8241
1,6,91,0.8708,0.9333,0.8492
1,6,92,0.8875,0.9500,0.8392
1,6,93,0.9000,0.9500,0.8693
1,6,94,0.9292,0.9667,0.9045
1,6,95,0.9458,0.9833,0.9497
1,6,96,0.9625,0.9500,0.9548
1,6,97,0.9667,0.9500,0.9899
1,6,98,0.9875,0.9667,0.9849
1,6,99,1.0000,0.9833,1.0000
1,6,100,1.0000,1.0000,1.0000
1,7,1,0.7583,0.7167,0.6884
1,7,2,0.5208,0.4833,0.5276
1,7,3,0.5208,0.5000,0.5628
1,7,4,0.5500,0.5667,0.5930
1,7,5,0.6125,0.5833,0.6482
1,7,6,0.6417,0.6167,0.6935
1,7,7,0.7000,0.6333,0.7236
1,7,8,0.7167,0.6667,0.7588
1,7,9,0.7042,0.6833,0.7437
1,7,10,0.6958,0.7167,0.7337
1,7,11,0.7042,0.6833,0.7437
1,7,12,0.7042,0.6167,0.7538
1,7,13,0.7125,0.6500,0.7739
1,7,14,0.7417,0.6167,0.7487
1,7,15,0.7500,0.6500,0.7085
1,7,16,0.7375,0.7167,0.7035
1,7,17,0.7125,0.6333,0.7387
1,7,18,0.7083,0.7333,0.7136
1,7,19,0.7292,0.7333,0.7588
1,7,20,0.7458,0.7500,0.7588
1,7,21,0.7833,0.7500,0.7136
1,7,22,0.7750,0.7833,0.6784
1,7,23,0.7542,0.7667,0.6935
1,7,24,0.6833,0.7167,0.7136
1,7,25,0.6708,0.7333,0.7236
1,7,26,0.6833,0.7333,0.7387
1,7,27,0.6625,0.6833,0.7136
1,7,28,0.6875,0.6500,0.6935
1,7,29,0.7167,0.6500,0.7035
1,7,30,0.7292,0.6667,0.7286
1,7,31,0.7375,0.6500,0.6784
1,7,32,0.7292,0.6333,0.6683
1,7,33,0.7042,0.7167,0.6533
1,7,34,0.6875,0.8167,0.6683
1,7,35,0.6958,0.8500,0.6935
1,7,36,0.7250,0.8167,0.7085
1,7,37,0.7542,0.8167,0.7085
1,7,38,0.7375,0.8667,0.7085
1,7,39,0.7375,0.8167,0.7236
1,7,40,0.7208,0.7167,0.7487
1,7,41,0.7250,0.7333,0.7236
1,7,42,0.7417,0.7833,0.7286
1,7,43,0.7583,0.8000,0.7035
1,7,44,0.7708,0.8167,0.6834
1,7,45,0.7792,0.8167,0.6834
1,7,46,0.7667,0.7833,0.6935
1,7,47,0.7292,0.7667,0.6834
1,7,48,0.7583,0.8000,0.6784
1,7,49,0.7250,0.8667,0.6985
1,7,50,0.6958,0.8167,0.7337
1,7,51,0.6750,0.7833,0.7035
1,7,52,0.6875,0.9000,0.7387
1,7,53,0.6542,0.8000,0.7286
1,7,54,0.6625,0.8500,0.7085
1,7,55,0.6667,0.7333,0.7035
1,7,56,0.6667,0.6833,0.6834
1,7,57,0.6792,0.6833,0.7136
1,7,58,0.6792,0.6667,0.7437
1,7,59,0.7083,0.6833,0.7487
1,7,60,0.6792,0.6833,0.7487
1,7,61,0.6875,0.6167,0.7487
1,7,62,0.7250,0.6167,0.7487
1,7,63,0.7208,0.5833,0.7186
1,7,64,0.6958,0.6167,0.7186
1,7,65,0.6875,0.7000,0.7035
1,7,66,0.6833,0.7333,0.7387
1,7,67,0.7000,0.7667,0.7236
1,7,68,0.6417,0.7333,0.7236
1,7,69,0.6292,0.7667,0.7387
1,7,70,0.6167,0.8000,0.7387
1,7,71,0.5750,0.7833,0.7387
1,7,72,0.6208,0.7333,0.7638
1,7,73,0.6500,0.7167,0.7688
1,7,74,0.6583,0.7667,0.7588
1,7,75,0.6708,0.7667,0.7739
1,7,76,0.6958,0.7667,0.7186
1,7,77,0.6833,0.7667,0.7035
1,7,78,0.6667,0.7500,0.6834
1,7,79,0.6833,0.6833,0.7035
1,7,80,0.7208,0.7167,0.7035
1,7,81,0.7458,0.7167,0.7136
1,7,82,0.7667,0.6833,0.7136
1,7,83,0.7958,0.7500,0.6985
1,7,84,0.7958,0.7833,0.7286
1,7,85,0.8042,0.8000,0.7437
1,7,86,0.8000,0.8333,0.7940
1,7,87,0.8000,0.8333,0.7688
1,7,88,0.8125,0.8500,0.7688
1,7,89,0.8167,0.9000,0.8040
1,7,90,0.8250,0.8500,0.8492
1,7,91,0.8458,0.9000,0.8844
1,7,92,0.8500,0.9500,0.8492
1,7,93,0.8833,0.9500,0.8744
1,7,94,0.9083,0.9833,0.9246
1,7,95,0.9167,1.0000,0.9548
1,7,96,0.9458,0.9500,0.9497
1,7,97,0.9667,0.9500,0.9749
1,7,98,0.9875,0.9667,0.9698
1,7,99,0.9958,0.9833,1.0000
1,7,100,1.0000,1.0000,1.0000
1,8,1,0.8208,0.7833,0.7990
1,8,2,0.7667,0.7167,0.7236
1,8,3,0.7292,0.6500,0.6533
1,8,4,0.7125,0.7000,0.6382
1,8,5,0.7083,0.7167,0.6382
1,8,6,0.7542,0.7667,0.6432
1,8,7,0.7583,0.7500,0.6935
1,8,8,0.7667,0.7333,0.7387
1,8,9,0.7625,0.7667,0.7387
1,8,10,0.7917,0.7667,0.7186
1,8,11,0.7875,0.8000,0.7387
1,8,12,0.8042,0.7500,0.7739
1,8,13,0.7958,0.7000,0.7387
1,8,14,0.8083,0.7000,0.7688
1,8,15,0.8000,0.6833,0.7739
1,8,16,0.7958,0.7333,0.7789
1,8,17,0.7833,0.7000,0.7688
1,8,18,0.7875,0.7167,0.7236
1,8,19,0.7917,0.7667,0.7387
1,8,20,0.7833,0.8000,0.7136
1,8,21,0.7958,0.8167,0.7286
1,8,22,0.7875,0.7667,0.7186
1,8,23,0.8083,0.8000,0.7035
1,8,24,0.8042,0.8000,0.7236
1,8,25,0.7833,0.7500,0.7538
1,8,26,0.7958,0.7833,0.7739
1,8,27,0.7875,0.8000,0.8040
1,8,28,0.7667,0.8167,0.7789
1,8,29,0.7500,0.7833,0.8040
1,8,30,0.7875,0.7833,0.8191
1,8,31,0.7583,0.8000,0.7940
1,8,32,0.7542,0.7500,0.7940
1,8,33,0.7583,0.7500,0.8191
1,8,34,0.7417,0.7500,0.8141
1,8,35,0.7583,0.7833,0.7739
1,8,36,0.7542,0.7833,0.7688
1,8,37,0.7625,0.7500,0.7990
1,8,38,0.8000,0.7500,0.7789
1,8,39,0.8000,0.7167,0.7789
1,8,40,0.7833,0.7167,0.8090
1,8,41,0.7750,0.7500,0.8141
1,8,42,0.7792,0.7667,0.8141
1,8,43,0.7667,0.7500,0.7940
1,8,44,0.7958,0.7333,0.7940
1,8,45,0.7875,0.7167,0.7940
1,8,46,0.8125,0.7333,0.8090
1,8,47,0.8042,0.7833,0.7839
1,8,48,0.8083,0.8167,0.7588
1,8,49,0.7833,0.8500,0.7889
1,8,50,0.7583,0.8333,0.7789
1,8,51,0.7708,0.7333,0.7688
1,8,52,0.7458,0.7333,0.7739
1,8,53,0.7417,0.8000,0.7487
1,8,54,0.7458,0.7833,0.7236
1,8,55,0.7667,0.7667,0.7387
1,8,56,0.7750,0.7667,0.7638
1,8,57,0.7833,0.7833,0.7839
1,8,58,0.7833,0.8000,0.7688
1,8,59,0.7875,0.8500,0.7538
1,8,60,0.8208,0.8500,0.7789
1,8,61,0.7958,0.8333,0.8090
1,8,62,0.7958,0.8000,0.7990
1,8,63,0.7958,0.8167,0.8342
1,8,64,0.7875,0.7833,0.8241
1,8,65,0.8125,0.8000,0.8342
1,8,66,0.8083,0.8667,0.8342
1,8,67,0.7792,0.8833,0.8342
1,8,68,0.7792,0.9000,0.8191
1,8,69,0.7917,0.9167,0.8090
1,8,70,0.7875,0.8833,0.8090
1,8,71,0.7792,0.8500,0.7839
1,8,72,0.7708,0.8500,0.8241
1,8,73,0.7750,0.8167,0.8191
1,8,74,0.7833,0.8000,0.8141
1,8,75,0.7792,0.8333,0.8090
1,8,76,0.7917,0.8333,0.8040
1,8,77,0.8000,0.8667,0.8442
1,8,78,0.7792,0.8000,0.8392
1,8,79,0.8042,0.8167,0.8241
1,8,80,0.8083,0.8667,0.8392
1,8,81,0.8083,0.8500,0.7990
1,8,82,0.8083,0.8167,0.7839
1,8,83,0.8125,0.8167,0.7940
1,8,84,0.8542,0.8500,0.8241
1,8,85,0.8583,0.9000,0.8342
1,8,86,0.8250,0.9333,0.8744
1,8,87,0.8708,0.9667,0.8794
1,8,88,0.8708,0.9333,0.8442
1,8,89,0.8583,0.9333,0.8844
1,8,90,0.8708,0.9667,0.8995
1,8,91,0.8958,0.9833,0.8794
1,8,92,0.9292,0.9833,0.8844
1,8,93,0.9417,0.9833,0.9246
1,8,94,0.9583,0.9667,0.9397
1,8,95,0.9708,0.9833,0.9447
1,8,96,0.9708,0.9667,0.9648
1,8,97,0.9792,0.9500,0.9849
1,8,98,0.9875,0.9667,0.9849
1,8,99,1.0000,0.9833,1.0000
1,8,100,1.0000,1.0000,1.0000
1,9,1,0.7583,0.7167,0.6884
1,9,2,0.5250,0.5000,0.5025
1,9,3,0.5542,0.5167,0.5628
1,9,4,0.5875,0.6000,0.6131
1,9,5,0.6208,0.6000,0.6432
1,9,6,0.6583,0.6000,0.6583
1,9,7,0.6708,0.6500,0.6734
1,9,8,0.6750,0.6500,0.6734
1,9,9,0.6625,0.6333,0.6482
1,9,10,0.6542,0.6333,0.6533
1,9,11,0.6417,0.6833,0.6583
1,9,12,0.6208,0.6667,0.6633
1,9,13,0.6542,0.6833,0.6884
1,9,14,0.6625,0.6833,0.6884
1,9,15,0.6917,0.6833,0.6683
1,9,16,0.6833,0.7500,0.6734
1,9,17,0.6917,0.7333,0.6583
1,9,18,0.6958,0.8000,0.6432
1,9,19,0.7292,0.7667,0.6734
1,9,20,0.7333,0.7833,0.6834
1,9,21,0.7625,0.8167,0.7035
1,9,22,0.7750,0.7667,0.6935
1,9,23,0.7417,0.7333,0.6683
1,9,24,0.7125,0.6833,0.6884
1,9,25,0.7167,0.6500,0.7085
1,9,26,0.7208,0.6667,0.7236
1,9,27,0.7167,0.6833,0.7186
1,9,28,0.7208,0.7167,0.6884
1,9,29,0.7542,0.7000,0.7085
1,9,30,0.7625,0.7167,0.7186
1,9,31,0.7500,0.6833,0.6884
1,9,32,0.7542,0.7167,0.6683
1,9,33,0.7292,0.7167,0.6683
1,9,34,0.6917,0.7667,0.6834
1,9,35,0.7125,0.7333,0.6633
1,9,36,0.7208,0.7000,0.6884
1,9,37,0.7333,0.7000,0.6683
1,9,38,0.7208,0.7000,0.6784
1,9,39,0.7167,0.6500,0.6985
1,9,40,0.6917,0.6333,0.7136
1,9,41,0.7125,0.6333,0.6784
1,9,42,0.7167,0.6833,0.7035
1,9,43,0.7042,0.7000,0.6734
1,9,44,0.7125,0.7667,0.6834
1,9,45,0.7125,0.8167,0.6784
1,9,46,0.7125,0.7667,0.6482
1,9,47,0.7167,0.7500,0.6482
1,9,48,0.7292,0.7667,0.6482
1,9,49,0.7208,0.7833,0.6482
1,9,50,0.7208,0.8000,0.6482
1,9,51,0.7250,0.8000,0.6432
1,9,52,0.7167,0.8167,0.6482
1,9,53,0.7042,0.7500,0.6583
1,9,54,0.6958,0.7500,0.6533
1,9,55,0.7083,0.7000,0.7035
1,9,56,0.7042,0.6167,0.6784
1,9,57,0.6917,0.6333,0.6985
1,9,58,0.7125,0.5833,0.7085
1,9,59,0.7458,0.6667,0.7286
1,9,60,0.7250,0.6833,0.7437
1,9,61,0.6958,0.6333,0.7739
1,9,62,0.7292,0.6333,0.7437
1,9,63,0.7458,0.6667,0.7186
1,9,64,0.7375,0.6500,0.7236
1,9,65,0.7500,0.6500,0.7186
1,9,66,0.7000,0.7167,0.7236
1,9,67,0.7167,0.7167,0.7387
1,9,68,0.6750,0.7167,0.7739
1,9,69,0.6708,0.7333,0.7839
1,9,70,0.6667,0.7000,0.7638
1,9,71,0.6417,0.6667,0.7588
1,9,72,0.6625,0.6667,0.7588
1,9,73,0.6833,0.6500,0.7739
1,9,74,0.6917,0.7000,0.7688
1,9,75,0.7042,0.7000,0.7990
1,9,76,0.7375,0.7333,0.7688
1,9,77,0.7208,0.7667,0.7638
1,9,78,0.7042,0.7667,0.7437
1,9,79,0.7167,0.7333,0.7487
1,9,80,0.7417,0.8000,0.7588
1,9,81,0.7625,0.8167,0.7638
1,9,82,0.7792,0.8000,0.7739
1,9,83,0.7917,0.8500,0.7638
1,9,84,0.7917,0.8500,0.7789
1,9,85,0.8125,0.9000,0.7889
1,9,86,0.7958,0.8833,0.8241
1,9,87,0.8042,0.8333,0.7940
1,9,88,0.8292,0.8667,0.7789
1,9,89,0.8333,0.9000,0.7789
1,9,90,0.8583,0.9000,0.8241
1,9,91,0.8708,0.9333,0.8492
1,9,92,0.8875,0.9500,0.8392
1,9,93,0.9000,0.9500,0.8693
1,9,94,0.9292,0.9667,0.9045
1,9,95,0.9458,0.9833,0.9497
1,9,96,0.9625,0.9500,0.9548
1,9,97,0.9667,0.9500,0.9899
1,9,98,0.9875,0.9667,0.9849
1,9,99,1.0000,0.9833,1.0000
1,9,100,1.0000,1.0000,1.0000
1,10,1,0.9375,0.8833,0.9246
1,10,2,0.9125,0.8833,0.9246
1,10,3,0.8917,0.8500,0.9246
1,10,4,0.8875,0.8333,0.8995
1,10,5,0.9042,0.8333,0.8945
1,10,6,0.8917,0.8667,0.8744
1,10,7,0.9083,0.8667,0.8744
1,10,8,0.8500,0.8833,0.8693
1,10,9,0.8875,0.9000,0.8794
1,10,10,0.8875,0.8833,0.8995
1,10,11,0.8958,0.8833,0.8945
1,10,12,0.9250,0.9000,0.8794
1,10,13,0.9167,0.9000,0.8693
1,10,14,0.9167,0.9000,0.8794
1,10,15,0.9042,0.9000,0.8643
1,10,16,0.8792,0.9333,0.8643
1,10,17,0.8792,0.8500,0.8744
1,10,18,0.8667,0.8667,0.8593
1,10,19,0.8958,0.8667,0.8593
1,10,20,0.9000,0.9000,0.8643
1,10,21,0.9083,0.8833,0.8492
1,10,22,0.9125,0.9167,0.8945
1,10,23,0.9083,0.9333,0.8995
1,10,24,0.8542,0.9500,0.9246
1,10,25,0.8833,0.9000,0.8693
1,10,26,0.8958,0.9167,0.8794
1,10,27,0.8917,0.9333,0.9045
1,10,28,0.9167,0.9500,0.8894
1,10,29,0.9167,0.9333,0.8844
1,10,30,0.9083,0.9333,0.8945
1,10,31,0.9083,0.8833,0.9045
1,10,32,0.9000,0.9167,0.8894
1,10,33,0.8833,0.8833,0.8894
1,10,34,0.8875,0.8833,0.8995
1,10,35,0.8833,0.8667,0.8945
1,10,36,0.9083,0.8500,0.8894
1,10,37,0.9083,0.8667,0.8794
1,10,38,0.9042,0.8667,0.8844
1,10,39,0.8917,0.9000,0.8543
1,10,40,0.9000,0.9167,0.8744
1,10,41,0.9000,0.9333,0.8945
1,10,42,0.8792,0.9333,0.9045
1,10,43,0.8750,0.9333,0.9045
1,10,44,0.8833,0.9000,0.8945
1,10,45,0.8917,0.8167,0.9347
1,10,46,0.9083,0.8500,0.9196
1,10,47,0.8792,0.8500,0.9095
1,10,48,0.8792,0.8167,0.8693
1,10,49,0.8542,0.8333,0.8744
1,10,50,0.8542,0.9000,0.8844
1,10,51,0.8792,0.8833,0.8995
1,10,52,0.8917,0.8500,0.8995
1,10,53,0.8875,0.8667,0.9146
1,10,54,0.8667,0.8333,0.8894
1,10,55,0.8833,0.7833,0.9196
1,10,56,0.9000,0.8500,0.8844
1,10,57,0.9167,0.9000,0.9045
1,10,58,0.8500,0.9500,0.8995
1,10,59,0.8500,0.9500,0.8794
1,10,60,0.9000,0.9167,0.8693
1,10,61,0.9125,0.8833,0.8794
1,10,62,0.9042,0.8833,0.8945
1,10,63,0.9167,0.9167,0.9095
1,10,64,0.8875,0.9167,0.8844
1,10,65,0.8958,0.8833,0.8844
1,10,66,0.8792,0.8833,0.8693
1,10,67,0.8875,0.9000,0.8945
1,10,68,0.8792,0.9000,0.8894
1,10,69,0.8667,0.9500,0.9045
1,10,70,0.8833,0.9500,0.9045
1,10,71,0.8833,0.9000,0.9397
1,10,72,0.8417,0.9000,0.9397
1,10,73,0.8542,0.9000,0.9296
1,10,74,0.8958,0.8667,0.9397
1,10,75,0.9167,0.8333,0.9397
1,10,76,0.9042,0.8833,0.9146
1,10,77,0.9125,0.8333,0.9246
1,10,78,0.8875,0.8667,0.8894
1,10,79,0.9042,0.9167,0.8894
1,10,80,0.9167,0.9667,0.8744
1,10,81,0.8833,0.9333,0.9045
1,10,82,0.8875,0.9333,0.8894
1,10,83,0.8833,0.9333,0.9045
1,10,84,0.9167,0.9333,0.8744
1,10,85,0.9000,0.9333,0.8794
1,10,86,0.9208,0.9000,0.8945
1,10,87,0.9208,0.9000,0.9095
1,10,88,0.8958,0.9167,0.9196
1,10,89,0.9292,0.8667,0.9095
1,10,90,0.9333,0.9167,0.9296
1,10,91,0.9417,0.9167,0.9397
1,10,92,0.9167,0.9667,0.9196
1,10,93,0.9292,0.9667,0.9447
1,10,94,0.9583,0.9667,0.9397
1,10,95,0.9250,0.9500,0.9548
1,10,96,0.9500,1.0000,0.9799
1,10,97,0.9750,0.9833,0.9950
1,10,98,0.9792,0.9833,0.9849
1,10,99,1.0000,1.0000,0.9950
1,10,100,1.0000,1.0000,1.0000
1,11,1,0.9375,0.8833,0.9246
1,11,2,0.7667,0.7667,0.7839
1,11,3,0.6875,0.6667,0.6985
1,11,4,0.6583,0.6333,0.6633
1,11,5,0.6917,0.6833,0.7085
1,11,6,0.7667,0.6833,0.7487
1,11,7,0.7625,0.7833,0.7688
1,11,8,0.8000,0.8000,0.8090
1,11,9,0.8083,0.8167,0.8040
1,11,10,0.7875,0.8500,0.7889
1,11,11,0.8000,0.9000,0.8040
1,11,12,0.7792,0.8833,0.8040
1,11,13,0.8083,0.8667,0.8392
1,11,14,0.8083,0.7833,0.8392
1,11,15,0.8167,0.7833,0.8241
1,11,16,0.8042,0.8167,0.8543
1,11,17,0.7958,0.8500,0.8392
1,11,18,0.7792,0.9000,0.7839
1,11,19,0.8125,0.8833,0.8040
1,11,20,0.8417,0.9333,0.8040
1,11,21,0.8583,0.9000,0.8191
1,11,22,0.8333,0.9167,0.8593
1,11,23,0.8500,0.8833,0.8442
1,11,24,0.8292,0.8833,0.8442
1,11,25,0.8708,0.8833,0.7940
1,11,26,0.8875,0.8167,0.8040
1,11,27,0.8542,0.8167,0.7990
1,11,28,0.8458,0.8167,0.7638
1,11,29,0.8875,0.8000,0.7940
1,11,30,0.8500,0.8167,0.7789
1,11,31,0.8625,0.7333,0.8342
1,11,32,0.8708,0.8333,0.7940
1,11,33,0.8333,0.8833,0.8090
1,11,34,0.8042,0.8667,0.7889
1,11,35,0.7917,0.8500,0.7739
1,11,36,0.8042,0.8667,0.7638
1,11,37,0.8417,0.8333,0.8040
1,11,38,0.8708,0.8667,0.8090
1,11,39,0.8458,0.8667,0.7638
1,11,40,0.8708,0.8667,0.8090
1,11,41,0.8542,0.8667,0.8291
1,11,42,0.8375,0.8500,0.7889
1,11,43,0.8125,0.8833,0.8040
1,11,44,0.8250,0.7667,0.7940
1,11,45,0.7917,0.7667,0.8040
1,11,46,0.8167,0.7667,0.7889
1,11,47,0.8083,0.8000,0.8141
1,11,48,0.8292,0.8167,0.7688
1,11,49,0.7917,0.8833,0.7538
1,11,50,0.8292,0.9167,0.8191
1,11,51,0.8125,0.8333,0.7839
1,11,52,0.8167,0.8500,0.8291
1,11,53,0.7958,0.8500,0.8593
1,11,54,0.8167,0.8667,0.8141
1,11,55,0.8250,0.8500,0.8241
1,11,56,0.8667,0.7333,0.8141
1,11,57,0.8375,0.8000,0.7940
1,11,58,0.8208,0.7833,0.7990
1,11,59,0.8250,0.7833,0.8492
1,11,60,0.8625,0.7833,0.8040
1,11,61,0.8375,0.7500,0.8392
1,11,62,0.8333,0.7333,0.8643
1,11,63,0.8625,0.8667,0.8794
1,11,64,0.8417,0.8667,0.8191
1,11,65,0.8250,0.8833,0.7990
1,11,66,0.8167,0.9000,0.8040
1,11,67,0.8375,0.8833,0.8593
1,11,68,0.8333,0.8667,0.8593
1,11,69,0.8292,0.8500,0.8543
1,11,70,0.8042,0.8667,0.8593
1,11,71,0.8292,0.8000,0.8291
1,11,72,0.7917,0.7667,0.8191
1,11,73,0.8000,0.8000,0.8291
1,11,74,0.8000,0.8167,0.8342
1,11,75,0.8333,0.7833,0.8643
1,11,76,0.8833,0.8167,0.8593
1,11,77,0.8917,0.8167,0.8543
1,11,78,0.8542,0.8833,0.8191
1,11,79,0.8500,0.8500,0.8141
1,11,80,0.8167,0.8500,0.7940
1,11,81,0.8167,0.8833,0.8392
1,11,82,0.8583,0.8833,0.8392
1,11,83,0.8333,0.9167,0.8442
1,11,84,0.8417,0.8667,0.8040
1,11,85,0.8500,0.9000,0.7940
1,11,86,0.8833,0.9167,0.8191
1,11,87,0.8625,0.9333,0.8392
1,11,88,0.9000,0.9000,0.8442
1,11,89,0.8875,0.8667,0.8191
1,11,90,0.8708,0.9500,0.8442
1,11,91,0.8917,0.9667,0.8794
1,11,92,0.8542,0.9667,0.8794
1,11,93,0.8958,0.9500,0.8995
1,11,94,0.9458,0.9667,0.9196
1,11,95,0.9208,0.9833,0.9497
1,11,96,0.9625,1.0000,0.9497
1,11,97,0.9667,0.9833,0.9899
1,11,98,0.9875,0.9833,0.9950
1,11,99,1.0000,1.0000,1.0000
1,11,100,1.0000,1.0000,1.0000
1,12,1,0.7583,0.7167,0.6884
1,12,2,0.5375,0.5167,0.4975
1,12,3,0.5833,0.5667,0.5578
1,12,4,0.6167,0.6000,0.6533
1,12,5,0.6250,0.6167,0.6583
1,12,6,0.6917,0.6000,0.6834
1,12,7,0.7125,0.6333,0.7286
1,12,8,0.7125,0.6667,0.7337
1,12,9,0.6875,0.6333,0.7035
1,12,10,0.6708,0.6833,0.7186
1,12,11,0.6708,0.7000,0.7085
1,12,12,0.6458,0.7000,0.7035
1,12,13,0.6750,0.7167,0.7136
1,12,14,0.6667,0.7167,0.7136
1,12,15,0.7125,0.7333,0.6884
1,12,16,0.7000,0.8167,0.6784
1,12,17,0.7000,0.7833,0.6985
1,12,18,0.7167,0.8500,0.6583
1,12,19,0.7375,0.7833,0.6482
1,12,20,0.7500,0.8167,0.6533
1,12,21,0.7417,0.8500,0.6884
1,12,22,0.7542,0.8333,0.6834
1,12,23,0.7333,0.7500,0.6482
1,12,24,0.7042,0.6833,0.6884
1,12,25,0.7167,0.6333,0.7136
1,12,26,0.7167,0.6667,0.7286
1,12,27,0.7000,0.6500,0.7286
1,12,28,0.7125,0.6833,0.7085
1,12,29,0.7458,0.6667,0.7186
1,12,30,0.7583,0.6833,0.7136
1,12,31,0.7458,0.6500,0.6935
1,12,32,0.7500,0.6833,0.6784
1,12,33,0.7250,0.7000,0.6734
1,12,34,0.6875,0.7500,0.6784
1,12,35,0.7000,0.7167,0.6633
1,12,36,0.7125,0.6833,0.6884
1,12,37,0.7292,0.7000,0.6683
1,12,38,0.7167,0.7000,0.6784
1,12,39,0.7125,0.6500,0.6985
1,12,40,0.6875,0.6333,0.7085
1,12,41,0.7125,0.6333,0.6784
1,12,42,0.7167,0.6833,0.7035
1,12,43,0.7042,0.7000,0.6683
1,12,44,0.7125,0.7667,0.6834
1,12,45,0.7125,0.8167,0.6784
1,12,46,0.7125,0.7667,0.6482
1,12,47,0.7167,0.7500,0.6482
1,12,48,0.7292,0.7667,0.6482
1,12,49,0.7208,0.7833,0.6482
1,12,50,0.7208,0.8000,0.6482
1,12,51,0.7250,0.8000,0.6432
1,12,52,0.7167,0.8167,0.6482
1,12,53,0.7042,0.7500,0.6583
1,12,54,0.6958,0.7500,0.6533
1,12,55,0.7083,0.7000,0.7035
1,12,56,0.7042,0.6167,0.6784
1,12,57,0.6917,0.6333,0.6985
1,12,58,0.7125,0.5833,0.7085
1,12,59,0.7458,0.6667,0.7286
1,12,60,0.7250,0.6833,0.7437
1,12,61,0.6958,0.6333,0.7739
1,12,62,0.7292,0.6333,0.7437
1,12,63,0.7458,0.6667,0.7186
1,12,64,0.7375,0.6500,0.7236
1,12,65,0.7500,0.6500,0.7186
1,12,66,0.7000,0.7167,0.7236
1,12,67,0.7167,0.7167,0.7387
1,12,68,0.6750,0.7167,0.7739
1,12,69,0.6708,0.7333,0.7839
1,12,70,0.6667,0.7000,0.7638
1,12,71,0.6417,0.6667,0.7588
1,12,72,0.6625,0.6667,0.7588
1,12,73,0.6833,0.6500,0.7739
1,12,74,0.6917,0.7000,0.7688
1,12,75,0.7042,0.7000,0.7990
1,12,76,0.7375,0.7333,0.7688
1,12,77,0.7208,0.7667,0.7638
1,12,78,0.7042,0.7667,0.7437
1,12,79,0.7167,0.7333,0.7487
1,12,80,0.7417,0.8000,0.7588
1,12,81,0.7625,0.8167,0.7638
1,12,82,0.7792,0.8000,0.7739
1,12,83,0.7917,0.8500,0.7638
1,12,84,0.7917,0.8500,0.7789
1,12,85,0.8125,0.9000,0.7889
1,12,86,0.7958,0.8833,0.8241
1,12,87,0.8042,0.8333,0.7940
1,12,88,0.8292,0.8667,0.7789
1,12,89,0.8333,0.9000,0.7789
1,12,90,0.8583,0.9000,0.8241
1,12,91,0.8708,0.9333,0.8492
1,12,92,0.8875,0.9500,0.8392
1,12,93,0.9000,0.9500,0.8693
1,12,94,0.9292,0.9667,0.9045
1,12,95,0.9458,0.9833,0.9497
1,12,96,0.9625,0.9500,0.9548
1,12,97,0.9667,0.9500,0.9899
1,12,98,0.9875,0.9667,0.9849
1,12,99,1.0000,0.9833,1.0000
1,12,100,1.0000,1.0000,1.0000
1,13,1,0.7583,0.7167,0.6884
1,13,2,0.6250,0.6000,0.5477
1,13,3,0.5417,0.4667,0.5025
1,13,4,0.5500,0.5833,0.5025
1,13,5,0.5833,0.6333,0.5427
1,13,6,0.6167,0.6667,0.5779
1,13,7,0.6333,0.7000,0.6030
1,13,8,0.6333,0.7333,0.6181
1,13,9,0.6500,0.6833,0.6382
1,13,10,0.6292,0.7000,0.6533
1,13,11,0.6292,0.7500,0.6583
1,13,12,0.6125,0.7833,0.6633
1,13,13,0.6500,0.7500,0.6683
1,13,14,0.6583,0.7667,0.6884
1,13,15,0.6708,0.7667,0.6935
1,13,16,0.6792,0.8000,0.6834
1,13,17,0.7000,0.8167,0.6533
1,13,18,0.6750,0.7500,0.6131
1,13,19,0.7000,0.7833,0.6432
1,13,20,0.6917,0.7833,0.6633
1,13,21,0.7125,0.8000,0.6935
