PID,Step,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.jobOps,phi.arrivalTime,phi.totProc,phi.wait,phi.mac,phi.macOps,phi.macFree,phi.makespan,phi.step,phi.slotReduced,phi.slots,phi.slotsTotal,phi.wrmMac,phi.wrmJob,phi.wrmTotal
467,8,1,-11,-1,142,-153,-11,-2,-153,219,0,1,1,-11,-11,0,243,-243,-243,29,394,0
467,8,1,11,1,-142,153,11,2,153,-219,0,-1,-1,11,11,0,-243,243,243,-29,-394,0
467,8,0,-11,-1,-23,-191,-214,-4,-281,-92,90,1,1,-214,-44,0,281,-281,-281,29,189,0
467,8,0,11,1,23,191,214,4,281,92,-90,-1,-1,214,44,0,-281,281,281,-29,-189,0
467,8,0,-11,-1,-37,-191,-228,-3,-197,-76,6,1,1,-228,-44,0,281,-281,-281,29,121,0
467,8,0,11,1,37,191,228,3,197,76,-6,-1,-1,228,44,0,-281,281,281,-29,-121,0
467,8,0,-11,-1,-18,-125,-143,-3,-213,-10,88,-1,2,-143,-44,0,281,-275,-281,82,203,0
467,8,0,11,1,18,125,143,3,213,10,-88,1,-2,143,44,0,-281,275,281,-82,-203,0
467,9,0,-11,-1,-18,-125,-143,-4,-281,-171,156,-1,2,-143,-11,0,281,-275,-281,82,110,0
467,9,0,11,1,18,125,143,4,281,171,-156,1,-2,143,11,0,-281,275,281,-82,-110,0
467,9,1,-11,-1,10,33,43,-1,33,219,0,0,0,43,43,0,-33,33,33,0,208,0
467,9,1,11,1,-10,-33,-43,1,-33,-219,0,0,0,-43,-43,0,33,-33,-33,0,-208,0
467,9,0,-11,-1,-23,-191,-214,-4,-281,-92,90,1,2,-11,-11,0,302,-264,-302,-157,189,0
467,9,0,11,1,23,191,214,4,281,92,-90,-1,-2,11,11,0,-302,264,302,157,-189,0
467,9,0,-11,-1,-37,-191,-228,-3,-197,-76,6,1,2,-11,-11,0,288,-250,-288,-157,121,0
467,9,0,11,1,37,191,228,3,197,76,-6,-1,-2,11,11,0,-288,250,288,157,-121,0
467,9,0,-11,-1,-18,-125,-143,-3,-213,-10,88,-1,2,-143,-11,0,281,-275,-281,82,203,0
467,9,0,11,1,18,125,143,3,213,10,-88,1,-2,143,11,0,-281,275,281,-82,-203,0
467,15,1,-92,-1,-55,204,149,0,137,-161,67,0,0,12,0,0,-67,67,67,0,-157,0
467,15,1,92,1,55,-204,-149,0,-137,161,-67,0,0,-12,0,0,67,-67,-67,0,157,0
467,15,1,-92,-1,-46,-118,-164,-2,-208,-82,90,1,0,-98,0,0,-46,-230,46,-59,12,0
467,15,1,92,1,46,118,164,2,208,82,-90,-1,0,98,0,0,46,230,-46,59,-12,0
467,15,1,-92,-1,-60,-118,-178,-1,-124,-66,6,1,0,-98,0,0,-60,-216,60,-59,-56,0
467,15,1,92,1,60,118,178,1,124,66,-6,-1,0,98,0,0,60,216,-60,59,56,0
468,0,0,-6,-1,44,0,44,0,0,-21,0,1,0,44,44,0,0,0,0,-32,-21,0
468,0,0,6,1,-44,0,-44,0,0,21,0,-1,0,-44,-44,0,0,0,0,32,21,0
468,0,1,-6,-1,192,0,192,0,0,524,0,0,0,192,192,0,0,0,0,0,524,0
468,0,1,6,1,-192,0,-192,0,0,-524,0,0,0,-192,-192,0,0,0,0,0,-524,0
468,0,0,-6,-1,33,0,33,0,0,41,0,-2,0,33,33,0,0,0,0,-69,41,0
468,0,0,6,1,-33,0,-33,0,0,-41,0,2,0,-33,-33,0,0,0,0,69,-41,0
468,0,0,-6,-1,2,0,2,0,0,-33,0,2,0,2,2,0,0,0,0,-53,-33,0
468,0,0,6,1,-2,0,-2,0,0,33,0,-2,0,-2,-2,0,0,0,0,53,33,0
468,0,0,-6,-1,39,0,39,0,0,-30,0,2,0,39,39,0,0,0,0,-53,-30,0
468,0,0,6,1,-39,0,-39,0,0,30,0,-2,0,-39,-39,0,0,0,0,53,30,0
469,0,0,-43,-1,8,0,8,0,0,21,0,-2,0,8,8,0,0,0,0,247,21,0
469,0,0,43,1,-8,0,-8,0,0,-21,0,2,0,-8,-8,0,0,0,0,-247,-21,0
469,0,0,-43,-1,-34,0,-34,0,0,129,0,0,0,-34,-34,0,0,0,0,0,129,0
469,0,0,43,1,34,0,34,0,0,-129,0,0,0,34,34,0,0,0,0,0,-129,0
469,0,1,-43,-1,30,0,30,0,0,65,0,1,0,30,30,0,0,0,0,191,65,0
469,0,1,43,1,-30,0,-30,0,0,-65,0,-1,0,-30,-30,0,0,0,0,-191,-65,0
469,0,0,-43,-1,29,0,29,0,0,25,0,-2,0,29,29,0,0,0,0,247,25,0
469,0,0,43,1,-29,0,-29,0,0,-25,0,2,0,-29,-29,0,0,0,0,-247,-25,0
469,0,0,-43,-1,-16,0,-16,0,0,-93,0,-2,0,-16,-16,0,0,0,0,247,-93,0
469,0,0,43,1,16,0,16,0,0,93,0,2,0,16,16,0,0,0,0,-247,93,0
469,1,0,-43,-1,8,0,8,0,0,21,0,-2,0,8,0,0,0,0,0,247,21,0
469,1,0,43,1,-8,0,-8,0,0,-21,0,2,0,-8,0,0,0,0,0,-247,-21,0
469,1,0,-43,-1,-34,0,-34,0,0,129,0,0,0,-34,0,0,0,0,0,0,129,0
469,1,0,43,1,34,0,34,0,0,-129,0,0,0,34,0,0,0,0,0,0,-129,0
469,1,0,-43,-1,-18,74,56,1,74,65,0,0,0,56,26,0,-74,74,74,0,-9,0
469,1,0,43,1,18,-74,-56,-1,-74,-65,0,0,0,-56,-26,0,74,-74,-74,0,9,0
469,1,1,-43,-1,29,0,29,0,0,25,0,-2,0,29,0,0,0,0,0,247,25,0
469,1,1,43,1,-29,0,-29,0,0,-25,0,2,0,-29,0,0,0,0,0,-247,-25,0
469,1,0,-43,-1,-16,0,-16,0,0,-93,0,-2,0,-16,0,0,0,0,0,247,-93,0
469,1,0,43,1,16,0,16,0,0,93,0,2,0,16,0,0,0,0,0,-247,93,0
469,2,1,-16,-1,-42,-73,-115,0,0,108,-73,2,-1,-115,-51,0,0,0,0,-174,108,0
469,2,1,16,1,42,73,115,0,0,-108,73,-2,1,115,51,0,0,0,0,174,-108,0
469,2,1,-16,-1,-26,1,-25,1,74,44,-73,2,-1,-25,-25,0,-74,74,74,-174,-30,0
469,2,1,16,1,26,-1,25,-1,-74,-44,73,-2,1,25,25,0,74,-74,-74,174,30,0
469,2,1,-16,-1,-24,0,-24,0,0,-114,0,0,0,-24,-24,0,0,0,0,0,-114,0
469,2,1,16,1,24,0,24,0,0,114,0,0,0,24,24,0,0,0,0,0,114,0
469,2,1,-28,-1,8,73,81,0,0,21,73,-2,1,81,51,0,0,0,0,174,21,0
469,2,1,28,1,-8,-73,-81,0,0,-21,-73,2,-1,-81,-51,0,0,0,0,-174,-21,0
469,2,0,-2,-1,24,-73,-49,-1,-73,-25,0,1,0,-49,-19,0,73,-73,-73,-172,48,0
469,2,0,2,1,-24,73,49,1,73,25,0,-1,0,49,19,0,-73,73,73,172,-48,0
469,3,1,-28,-1,-29,125,96,1,125,21,0,0,0,96,15,0,-125,125,125,0,-31,0
469,3,1,28,1,29,-125,-96,-1,-125,-21,0,0,0,-96,-15,0,125,-125,-125,0,31,0
469,3,1,-28,-1,-34,0,-34,0,0,129,0,0,0,-34,0,0,0,0,0,0,129,0
469,3,1,28,1,34,0,34,0,0,-129,0,0,0,34,0,0,0,0,0,0,-129,0
469,3,1,-28,-1,-18,74,56,1,74,65,0,0,0,56,0,0,-74,74,74,0,-9,0
469,3,1,28,1,18,-74,-56,-1,-74,-65,0,0,0,-56,0,0,74,-74,-74,0,9,0
469,3,1,-28,-1,-16,125,109,0,0,-93,125,-2,2,109,28,0,0,0,0,122,-93,0
469,3,1,28,1,16,-125,-109,0,0,93,-125,2,-2,-109,-28,0,0,0,0,-122,93,0
469,3,1,-2,-1,24,-73,-49,-1,-73,-25,0,1,0,-49,0,0,73,-73,-73,-172,48,0
469,3,1,2,1,-24,73,49,1,73,25,0,-1,0,49,0,0,-73,73,73,172,-48,0
469,4,0,-2,-1,-5,52,47,0,52,-4,0,1,1,47,15,0,-8,8,8,-216,17,0
469,4,0,2,1,5,-52,-47,0,-52,4,0,-1,-1,-47,-15,0,8,-8,-8,216,-17,0
469,4,0,-2,-1,-10,-29,-39,-1,-73,104,44,1,1,-39,0,0,73,-73,-73,-216,177,0
469,4,0,2,1,10,29,39,1,73,-104,-44,-1,-1,39,0,0,-73,73,73,216,-177,0
469,4,0,-2,-1,6,1,7,0,1,40,0,1,1,7,0,0,43,-43,-43,-216,39,0
469,4,0,2,1,-6,-1,-7,0,-1,-40,0,-1,-1,-7,0,0,-43,43,43,216,-39,0
469,4,0,-2,-1,8,52,60,-1,-73,-118,125,-1,2,60,28,0,73,-73,-73,-50,-45,0
469,4,0,2,1,-8,-52,-60,1,73,118,-125,1,-2,-60,-28,0,-73,73,73,50,45,0
469,4,1,-2,-1,30,-29,1,0,-29,-25,0,3,0,1,0,0,29,-29,-29,39,4,0
469,4,1,2,1,-30,29,-1,0,29,25,0,-3,0,-1,0,0,-29,29,29,-39,-4,0
469,5,0,-2,-1,-5,52,47,0,52,-4,0,1,1,47,15,0,-8,8,8,-216,17,0
469,5,0,2,1,5,-52,-47,0,-52,4,0,-1,-1,-47,-15,0,8,-8,-8,216,-17,0
469,5,0,-2,-1,-10,-29,-39,-1,-73,104,44,1,1,-39,0,0,73,-73,-73,-216,177,0
469,5,0,2,1,10,29,39,1,73,-104,-44,-1,-1,39,0,0,-73,73,73,216,-177,0
469,5,0,-2,-1,6,1,7,0,1,40,0,1,1,7,0,0,43,-43,-43,-216,39,0
469,5,0,2,1,-6,-1,-7,0,-1,-40,0,-1,-1,-7,0,0,-43,43,43,216,-39,0
469,5,0,-2,-1,8,52,60,-1,-73,-118,125,-1,2,60,28,0,73,-73,-73,-50,-45,0
469,5,0,2,1,-8,-52,-60,1,73,118,-125,1,-2,-60,-28,0,-73,73,73,50,45,0
469,5,1,-14,-1,-16,-52,-68,-1,-21,25,-31,1,-2,-68,-36,0,-73,73,73,50,46,0
469,5,1,14,1,16,52,68,1,21,-25,31,-1,2,68,36,0,73,-73,-73,-50,-46,0
469,6,0,-2,-1,-5,52,47,0,52,-4,0,1,1,47,0,0,-8,8,8,-216,17,0
469,6,0,2,1,5,-52,-47,0,-52,4,0,-1,-1,-47,0,0,8,-8,-8,216,-17,0
469,6,0,-2,-1,-10,-29,-39,-1,-73,104,44,1,1,-39,0,0,73,-73,-73,-216,177,0
469,6,0,2,1,10,29,39,1,73,-104,-44,-1,-1,39,0,0,-73,73,73,216,-177,0
469,6,0,-2,-1,6,1,7,0,1,40,0,1,1,7,0,0,43,-43,-43,-216,39,0
469,6,0,2,1,-6,-1,-7,0,-1,-40,0,-1,-1,-7,0,0,-43,43,43,216,-39,0
469,6,0,-2,-1,8,88,96,-1,-73,-118,161,-1,3,96,28,0,73,-73,-73,-86,-45,0
469,6,0,2,1,-8,-88,-96,1,73,118,-161,1,-3,-96,-28,0,-73,73,73,86,45,0
469,6,1,-85,-1,-13,-88,-101,-2,-88,25,0,0,0,-101,-33,0,88,-88,-88,0,82,0
469,6,1,85,1,13,88,101,2,88,-25,0,0,0,101,33,0,-88,88,88,0,-82,0
469,11,1,-96,-1,-26,-148,-174,-2,-148,-44,0,1,1,-174,-41,0,54,-185,-54,-209,88,0
469,11,1,96,1,26,148,174,2,148,44,0,-1,-1,174,41,0,-54,185,54,209,-88,0
469,11,1,-96,-1,-31,-229,-260,-3,-273,64,44,1,1,-214,-41,0,89,-220,-89,-209,248,0
469,11,1,96,1,31,229,260,3,273,-64,-44,-1,-1,214,41,0,-89,220,89,209,-248,0
469,11,1,-96,-1,-21,-200,-221,-2,-200,-40,0,0,0,-120,-41,0,99,-99,-99,0,71,0
469,11,1,96,1,21,200,221,2,200,40,0,0,0,120,41,0,-99,99,99,0,-71,0
469,11,1,-96,-1,-25,-84,-109,-2,-84,-158,0,3,0,-109,-41,0,-16,-101,16,22,-2,0
469,11,1,96,1,25,84,109,2,84,158,0,-3,0,109,41,0,16,101,-16,-22,2,0
470,0,0,-3,-1,23,0,23,0,0,-36,0,3,0,23,23,0,0,0,0,46,-36,0
470,0,0,3,1,-23,0,-23,0,0,36,0,-3,0,-23,-23,0,0,0,0,-46,36,0
470,0,0,-3,-1,14,0,14,0,0,125,0,0,0,14,14,0,0,0,0,0,125,0
470,0,0,3,1,-14,0,-14,0,0,-125,0,0,0,-14,-14,0,0,0,0,0,-125,0
470,0,0,-3,-1,-6,0,-6,0,0,-9,0,1,0,-6,-6,0,0,0,0,4,-9,0
470,0,0,3,1,6,0,6,0,0,9,0,-1,0,6,6,0,0,0,0,-4,9,0
470,0,1,-3,-1,51,0,51,0,0,82,0,4,0,51,51,0,0,0,0,111,82,0
470,0,1,3,1,-51,0,-51,0,0,-82,0,-4,0,-51,-51,0,0,0,0,-111,-82,0
470,0,0,-3,-1,-6,0,-6,0,0,41,0,3,0,-6,-6,0,0,0,0,46,41,0
470,0,0,3,1,6,0,6,0,0,-41,0,-3,0,6,6,0,0,0,0,-46,-41,0
470,1,1,-3,-1,23,0,23,0,0,-36,0,3,0,23,0,0,0,0,0,46,-36,0
470,1,1,3,1,-23,0,-23,0,0,36,0,-3,0,-23,0,0,0,0,0,-46,36,0
470,1,0,-3,-1,14,0,14,0,0,125,0,0,0,14,0,0,0,0,0,0,125,0
470,1,0,3,1,-14,0,-14,0,0,-125,0,0,0,-14,0,0,0,0,0,0,-125,0
470,1,0,-3,-1,-6,0,-6,0,0,-9,0,1,0,-6,0,0,0,0,0,4,-9,0
470,1,0,3,1,6,0,6,0,0,9,0,-1,0,6,0,0,0,0,0,-4,9,0
470,1,0,-3,-1,-13,91,78,1,91,82,0,0,0,78,27,0,-91,91,91,0,-9,0
470,1,0,3,1,13,-91,-78,-1,-91,-82,0,0,0,-78,-27,0,91,-91,-91,0,9,0
470,1,0,-3,-1,-6,0,-6,0,0,41,0,3,0,-6,0,0,0,0,0,46,41,0
470,1,0,3,1,6,0,6,0,0,-41,0,-3,0,6,0,0,0,0,0,-46,-41,0
470,2,0,-3,-1,14,0,14,0,0,125,0,0,0,14,0,0,0,0,0,0,125,0
470,2,0,3,1,-14,0,-14,0,0,-125,0,0,0,-14,0,0,0,0,0,0,-125,0
470,2,0,-3,-1,-6,0,-6,0,0,-9,0,1,0,-6,0,0,0,0,0,4,-9,0
470,2,0,3,1,6,0,6,0,0,9,0,-1,0,6,0,0,0,0,0,-4,9,0
470,2,0,-3,-1,-13,91,78,1,91,82,0,0,0,78,27,0,-91,91,91,0,-9,0
470,2,0,3,1,13,-91,-78,-1,-91,-82,0,0,0,-78,-27,0,91,-91,-91,0,9,0
470,2,0,-3,-1,-6,63,57,0,0,41,63,3,1,57,6,0,0,0,0,-17,41,0
470,2,0,3,1,6,-63,-57,0,0,-41,-63,-3,-1,-57,-6,0,0,0,0,17,-41,0
470,2,1,-1,-1,-25,-63,-88,-1,-63,36,0,0,0,-88,-37,0,63,-63,-63,0,99,0
470,2,1,1,1,25,63,88,1,63,-36,0,0,0,88,37,0,-63,63,63,0,-99,0
470,3,1,-37,-1,32,-128,-96,-2,-128,161,0,-4,0,-22,-22,0,91,-28,-91,-85,289,0
470,3,1,37,1,-32,128,96,2,128,-161,0,4,0,22,22,0,-91,28,91,85,-289,0
470,3,0,-37,-1,12,-128,-116,-2,-128,27,0,-3,-1,-116,-22,0,37,-37,-37,-16,155,0
470,3,0,37,1,-12,128,116,2,128,-27,0,3,1,116,22,0,-37,37,37,16,-155,0
470,3,0,-37,-1,5,0,5,-1,-37,118,37,-4,0,5,5,0,37,26,-37,-85,155,0
470,3,0,37,1,-5,0,-5,1,37,-118,-37,4,0,-5,-5,0,-37,-26,37,85,-155,0
470,3,0,-37,-1,12,-65,-53,-2,-128,77,63,-1,0,-53,-22,0,37,-37,-37,-37,205,0
470,3,0,37,1,-12,65,53,2,128,-77,-63,1,0,53,22,0,-37,37,37,37,-205,0
470,3,0,-1,-1,-18,128,110,2,128,-36,0,4,0,22,22,0,-77,14,77,85,-164,0
470,3,0,1,1,18,-128,-110,-2,-128,36,0,-4,0,-22,-22,0,77,-14,-77,-85,164,0
470,4,1,-16,-1,74,-37,37,1,54,125,-91,4,-1,37,37,0,0,-9,0,139,71,0
470,4,1,16,1,-74,37,-37,-1,-54,-125,91,-4,1,-37,-37,0,0,9,0,-139,-71,0
470,4,0,-16,-1,-6,-128,-134,0,0,-9,-128,1,-2,-134,-40,0,0,-9,0,123,-9,0
470,4,0,16,1,6,128,134,0,0,9,128,-1,2,134,40,0,0,9,0,-123,9,0
470,4,0,-16,-1,-13,0,-13,1,91,82,-91,0,0,-13,-13,0,0,0,0,0,-9,0
470,4,0,16,1,13,0,13,-1,-91,-82,91,0,0,13,13,0,0,0,0,0,9,0
470,4,0,-16,-1,-6,-65,-71,0,0,41,-65,3,-1,-71,-40,0,0,-9,0,102,41,0
470,4,0,16,1,6,65,71,0,0,-41,65,-3,1,71,40,0,0,9,0,-102,-41,0
470,4,0,-21,-1,18,0,18,-2,-128,36,128,-4,1,18,18,0,37,-28,-37,-139,164,0
470,4,0,21,1,-18,0,-18,2,128,-36,-128,4,-1,-18,-18,0,-37,28,37,139,-164,0
470,5,0,-16,-1,-18,77,59,2,128,-36,-51,4,0,59,22,0,0,-9,0,25,-164,0
470,5,0,16,1,18,-77,-59,-2,-128,36,51,-4,0,-59,-22,0,0,9,0,-25,164,0
470,5,1,-16,-1,22,77,99,2,205,125,-128,1,-2,99,62,0,-205,196,205,123,-43,0
470,5,1,16,1,-22,-77,-99,-2,-205,-125,128,-1,2,-99,-62,0,205,-196,-205,-123,43,0
470,5,0,-16,-1,-6,-128,-134,0,0,-9,-128,1,-2,-134,0,0,0,-9,0,123,-9,0
470,5,0,16,1,6,128,134,0,0,9,128,-1,2,134,0,0,0,9,0,-123,9,0
470,5,0,-16,-1,-13,0,-13,1,91,82,-91,0,0,-13,0,0,0,0,0,0,-9,0
470,5,0,16,1,13,0,13,-1,-91,-82,91,0,0,13,0,0,0,0,0,0,9,0
470,5,0,-16,-1,-6,-65,-71,0,0,41,-65,3,-1,-71,0,0,0,-9,0,102,41,0
470,5,0,16,1,6,65,71,0,0,-41,65,-3,1,71,0,0,0,9,0,-102,-41,0
470,6,1,-16,-1,-18,77,59,2,128,-36,-51,4,0,59,0,0,0,-9,0,25,-164,0
470,6,1,16,1,18,-77,-59,-2,-128,36,51,-4,0,-59,0,0,0,9,0,-25,164,0
470,6,1,-16,-1,-20,139,119,3,267,125,-128,2,-2,119,20,0,-267,258,267,152,-105,0
470,6,1,16,1,20,-139,-119,-3,-267,-125,128,-2,2,-119,-20,0,267,-258,-267,-152,105,0
470,6,1,-16,-1,-6,-128,-134,0,0,-9,-128,1,-1,99,0,0,34,162,-34,61,-9,0
470,6,1,16,1,6,128,134,0,0,9,128,-1,1,-99,0,0,-34,-162,34,-61,9,0
470,6,1,-16,-1,-13,0,-13,1,91,82,-91,0,0,-13,0,0,0,0,0,0,-9,0
470,6,1,16,1,13,0,13,-1,-91,-82,91,0,0,13,0,0,0,0,0,0,9,0
470,6,1,-16,-1,-6,-65,-71,0,0,41,-65,3,-1,-71,0,0,0,-9,0,102,41,0
470,6,1,16,1,6,65,71,0,0,-41,65,-3,1,71,0,0,0,9,0,-102,-41,0
470,7,0,-72,-1,2,-62,-60,-1,-139,-161,77,2,2,-60,-20,0,267,-267,-267,-127,-59,0
470,7,0,72,1,-2,62,60,1,139,161,-77,-2,-2,60,20,0,-267,267,267,127,59,0
470,7,0,-72,-1,14,-267,-253,-3,-267,-134,0,-1,1,-20,-20,0,301,-96,-301,-91,96,0
470,7,0,72,1,-14,267,253,3,267,134,0,1,-1,20,20,0,-301,96,301,91,-96,0
470,7,0,-72,-1,7,-99,-92,-2,-176,-43,77,-2,3,-92,-20,0,267,-258,-267,-192,96,0
470,7,0,72,1,-7,99,92,2,176,43,-77,2,-3,92,20,0,-267,258,267,192,-96,0
470,7,0,-72,-1,14,-204,-190,-3,-267,-84,63,1,1,-190,-20,0,267,-267,-267,-50,146,0
470,7,0,72,1,-14,204,190,3,267,84,-63,-1,-1,190,20,0,-267,267,267,50,-146,0
470,7,1,-72,-1,21,-62,-41,-2,-99,-125,37,2,2,-41,-20,0,267,-267,-267,-127,65,0
470,7,1,72,1,-21,62,41,2,99,125,-37,-2,-2,41,20,0,-267,267,267,127,-65,0
470,8,0,-72,-1,2,-21,-19,-1,-139,-161,118,2,3,-19,-19,0,267,-267,-267,-168,-59,0
470,8,0,72,1,-2,21,19,1,139,161,-118,-2,-3,19,19,0,-267,267,267,168,59,0
470,8,0,-72,-1,14,-267,-253,-3,-267,-134,0,-1,1,-20,-20,0,301,-96,-301,-91,96,0
470,8,0,72,1,-14,267,253,3,267,134,0,1,-1,20,20,0,-301,96,301,91,-96,0
470,8,0,-72,-1,7,-99,-92,-2,-176,-43,77,-2,3,-92,-20,0,267,-258,-267,-192,96,0
470,8,0,72,1,-7,99,92,2,176,43,-77,2,-3,92,20,0,-267,258,267,192,-96,0
470,8,0,-72,-1,14,-204,-190,-3,-267,-84,63,1,1,-190,-20,0,267,-267,-267,-50,146,0
470,8,0,72,1,-14,204,190,3,267,84,-63,-1,-1,190,20,0,-267,267,267,50,-146,0
470,8,1,-72,-1,21,-21,0,-1,-21,-125,0,1,1,0,0,0,84,-84,-84,-50,24,0
470,8,1,72,1,-21,21,0,1,21,125,0,-1,-1,0,0,0,-84,84,84,50,-24,0
470,9,1,-1,-1,-60,-41,-101,-1,-159,-36,118,2,3,-101,-82,0,287,-287,-287,-168,-42,0
470,9,1,1,1,60,41,101,1,159,36,-118,-2,-3,101,82,0,-287,287,287,168,42,0
470,9,1,-1,-1,-48,-287,-335,-3,-287,-9,0,-1,1,-102,-82,0,321,-116,-321,-91,113,0
470,9,1,1,1,48,287,335,3,287,9,0,1,-1,102,82,0,-321,116,321,91,-113,0
470,9,1,-1,-1,-55,-119,-174,-2,-196,82,77,-2,3,-174,-82,0,287,-278,-287,-192,113,0
470,9,1,1,1,55,119,174,2,196,-82,-77,2,-3,174,82,0,-287,278,287,192,-113,0
470,9,1,-1,-1,-48,-224,-272,-3,-287,41,63,1,2,-82,-82,0,321,-138,-321,-91,163,0
470,9,1,1,1,48,224,272,3,287,-41,-63,-1,-2,82,82,0,-321,138,321,91,-163,0
470,9,1,-71,-1,62,20,82,0,20,-125,0,0,0,82,82,0,-20,20,20,0,-17,0
470,9,1,71,1,-62,-20,-82,0,-20,125,0,0,0,-82,-82,0,20,-20,-20,0,17,0
470,10,0,-32,-1,5,-123,-118,-2,-241,-36,118,3,2,-118,-17,0,102,-307,-102,-77,40,0
470,10,0,32,1,-5,123,118,2,241,36,-118,-3,-2,118,17,0,-102,307,102,77,-40,0
470,10,1,-32,-1,17,-369,-352,-4,-369,-9,0,0,0,-119,-17,0,136,-136,-136,0,195,0
470,10,1,32,1,-17,369,352,4,369,9,0,0,0,119,17,0,-136,136,136,0,-195,0
470,10,0,-32,-1,10,-201,-191,-3,-278,82,77,-1,2,-191,-17,0,102,-298,-102,-101,195,0
470,10,0,32,1,-10,201,191,3,278,-82,-77,1,-2,191,17,0,-102,298,102,101,-195,0
470,10,0,-32,-1,17,-306,-289,-4,-369,41,63,2,1,-99,-17,0,136,-158,-136,0,245,0
470,10,0,32,1,-17,306,289,4,369,-41,-63,-2,-1,99,17,0,-136,158,136,0,-245,0
470,10,0,-39,-1,-3,102,99,1,102,-125,0,-1,0,17,17,0,-122,40,122,-9,-99,0
470,10,0,39,1,3,-102,-99,-1,-102,125,0,1,0,-17,-17,0,122,-40,-122,9,99,0
470,11,0,-32,-1,5,-123,-118,-2,-241,-36,118,3,1,-118,-17,0,102,-273,-102,-43,40,0
470,11,0,32,1,-5,123,118,2,241,36,-118,-3,-1,118,17,0,-102,273,102,43,-40,0
470,11,1,-32,-1,26,-306,-280,-3,-335,-9,29,2,0,-99,-17,0,145,-133,-145,34,161,0
470,11,1,32,1,-26,306,280,3,335,9,-29,-2,0,99,17,0,-145,133,145,-34,-161,0
470,11,0,-32,-1,10,-201,-191,-3,-278,82,77,-1,1,-191,-17,0,102,-264,-102,-67,195,0
470,11,0,32,1,-10,201,191,3,278,-82,-77,1,-1,191,17,0,-102,264,102,67,-195,0
470,11,0,-32,-1,17,-306,-289,-4,-369,41,63,2,0,-99,-17,0,136,-124,-136,34,245,0
470,11,0,32,1,-17,306,289,4,369,-41,-63,-2,0,99,17,0,-136,124,136,-34,-245,0
470,11,0,-39,-1,-3,102,99,1,102,-125,0,-1,1,17,17,0,-122,6,122,-43,-99,0
470,11,0,39,1,3,-102,-99,-1,-102,125,0,1,-1,-17,-17,0,122,-6,-122,43,99,0
470,12,0,-32,-1,5,-123,-118,-2,-241,-36,118,3,1,-118,-17,0,102,-273,-102,-43,40,0
470,12,0,32,1,-5,123,118,2,241,36,-118,-3,-1,118,17,0,-102,273,102,43,-40,0
470,12,0,-32,-1,10,-201,-191,-3,-278,82,77,-1,1,-191,-17,0,102,-264,-102,-67,195,0
470,12,0,32,1,-10,201,191,3,278,-82,-77,1,-1,191,17,0,-102,264,102,67,-195,0
470,12,1,-32,-1,17,-263,-246,-4,-369,41,106,2,1,-99,-17,0,136,-167,-136,-9,245,0
470,12,1,32,1,-17,263,246,4,369,-41,-106,-2,-1,99,17,0,-136,167,136,9,-245,0
470,12,0,-39,-1,-3,102,99,1,102,-125,0,-1,1,17,17,0,-122,6,122,-43,-99,0
470,12,0,39,1,3,-102,-99,-1,-102,125,0,1,-1,-17,-17,0,122,-6,-122,43,99,0
470,12,0,-39,-1,-14,201,187,2,263,9,-62,1,-1,187,17,0,-102,264,102,67,-118,0
470,12,0,39,1,14,-201,-187,-2,-263,-9,62,-1,1,-187,-17,0,102,-264,-102,-67,118,0
470,13,0,-32,-1,5,-123,-118,-2,-241,-36,118,3,1,-118,-17,0,102,-273,-102,-43,40,0
470,13,0,32,1,-5,123,118,2,241,36,-118,-3,-1,118,17,0,-102,273,102,43,-40,0
470,13,0,-32,-1,10,-201,-191,-3,-278,82,77,-1,1,-191,-17,0,102,-264,-102,-67,195,0
470,13,0,32,1,-10,201,191,3,278,-82,-77,1,-1,191,17,0,-102,264,102,67,-195,0
470,13,0,-39,-1,-3,102,99,1,102,-125,0,-1,1,17,17,0,-122,6,122,-43,-99,0
470,13,0,39,1,3,-102,-99,-1,-102,125,0,1,-1,-17,-17,0,122,-6,-122,43,99,0
470,13,0,-39,-1,-14,201,187,2,263,9,-62,1,-1,187,17,0,-102,264,102,67,-118,0
470,13,0,39,1,14,-201,-187,-2,-263,-9,62,-1,1,-187,-17,0,102,-264,-102,-67,118,0
470,13,1,-39,-1,-33,201,168,3,229,-41,-28,1,-1,168,17,0,-102,264,102,67,-211,0
470,13,1,39,1,33,-201,-168,-3,-229,41,28,-1,1,-168,-17,0,102,-264,-102,-67,211,0
470,16,0,-46,-1,13,-84,-71,-2,-287,-77,203,2,3,-71,-9,0,46,-333,-46,-171,48,0
470,16,0,46,1,-13,84,71,2,287,77,-203,-2,-3,71,9,0,-46,333,46,171,-48,0
470,16,0,-46,-1,11,-148,-137,-1,-148,84,0,0,0,-55,-9,0,66,-66,-66,0,107,0
470,16,0,46,1,-11,148,137,1,148,-84,0,0,0,55,9,0,-66,66,66,0,-107,0
470,16,1,-46,-1,22,-197,-175,-2,-309,-50,112,-2,3,-175,-9,0,46,-324,-46,-160,126,0
470,16,1,46,1,-22,197,175,2,309,50,-112,2,-3,175,9,0,-46,324,46,160,-126,0
470,16,0,-46,-1,18,-197,-179,-3,-324,41,127,-2,3,-179,-9,0,46,-324,-46,-160,203,0
