PID,Step,Rank,ResultingOptMakespan,Followed,phi.proc,phi.startTime,phi.endTime,phi.jobOps,phi.arrivalTime,phi.totproc,phi.wait,phi.mac,phi.macOps,phi.macfree,phi.makespan,phi.step,phi.slotReduced,phi.slots,phi.slotsTotal,phi.wrmMac,phi.wrmJob,phi.wrmTotal
266,6,1,5,0,25,0,25,0,0,136,0,0,0,25,0,0,0,0,0,0,136,0
266,6,-1,-1,0,-4,0,-4,0,0,5,0,0,0,-4,0,0,0,0,0,0,5,0
266,6,1,1,0,4,0,4,0,0,-5,0,0,0,4,0,0,0,0,0,0,-5,0
266,7,-1,-5,0,-34,0,-34,0,0,-176,0,0,0,-34,0,0,0,0,0,0,-176,0
266,7,1,5,0,34,0,34,0,0,176,0,0,0,34,0,0,0,0,0,0,176,0
266,7,-1,-5,1,-36,56,20,2,161,-193,-105,2,-1,20,0,0,-11,111,11,60,-304,0
266,7,1,5,1,36,-56,-20,-2,-161,193,105,-2,1,-20,0,0,11,-111,-11,-60,304,0
266,7,-1,-5,0,-25,0,-25,0,0,-136,0,0,0,-25,0,0,0,0,0,0,-136,0
266,7,1,5,0,25,0,25,0,0,136,0,0,0,25,0,0,0,0,0,0,136,0
266,7,-1,-1,0,-4,0,-4,0,0,5,0,0,0,-4,0,0,0,0,0,0,5,0
266,7,1,1,0,4,0,4,0,0,-5,0,0,0,4,0,0,0,0,0,0,-5,0
266,8,-1,-5,0,-34,0,-34,0,0,-176,0,0,0,-34,0,0,0,0,0,0,-176,0
266,8,1,5,0,34,0,34,0,0,176,0,0,0,34,0,0,0,0,0,0,176,0
266,8,-1,-5,1,-36,109,73,3,214,-193,-105,3,-1,73,20,0,-16,166,16,52,-357,0
266,8,1,5,1,36,-109,-73,-3,-214,193,105,-3,1,-73,-20,0,16,-166,-16,-52,357,0
266,8,-1,-5,0,-25,0,-25,0,0,-136,0,0,0,-25,0,0,0,0,0,0,-136,0
266,8,1,5,0,25,0,25,0,0,136,0,0,0,25,0,0,0,0,0,0,136,0
266,8,-1,-1,0,-4,0,-4,0,0,5,0,0,0,-4,0,0,0,0,0,0,5,0
266,8,1,1,0,4,0,4,0,0,-5,0,0,0,4,0,0,0,0,0,0,-5,0
266,9,-1,-5,0,-34,0,-34,0,0,-176,0,0,0,-34,0,0,0,0,0,0,-176,0
266,9,1,5,0,34,0,34,0,0,176,0,0,0,34,0,0,0,0,0,0,176,0
266,9,-1,-5,1,-40,162,122,4,267,-193,-105,4,-1,122,49,0,-20,218,20,56,-410,0
266,9,1,5,1,40,-162,-122,-4,-267,193,105,-4,1,-122,-49,0,20,-218,-20,-56,410,0
266,9,-1,-5,0,-25,0,-25,0,0,-136,0,0,0,-25,0,0,0,0,0,0,-136,0
266,9,1,5,0,25,0,25,0,0,136,0,0,0,25,0,0,0,0,0,0,136,0
266,9,-1,-1,0,-4,0,-4,0,0,5,0,0,0,-4,0,0,0,0,0,0,5,0
266,9,1,1,0,4,0,4,0,0,-5,0,0,0,4,0,0,0,0,0,0,-5,0
266,10,-1,-5,1,-34,0,-34,0,0,-176,0,0,0,-34,0,0,0,0,0,0,-176,0
266,10,1,5,1,34,0,34,0,0,176,0,0,0,34,0,0,0,0,0,0,176,0
266,10,-1,-5,0,-25,0,-25,0,0,-136,0,0,0,-25,0,0,0,0,0,0,-136,0
266,10,1,5,0,25,0,25,0,0,136,0,0,0,25,0,0,0,0,0,0,136,0
266,10,-1,-1,0,-4,0,-4,0,0,5,0,0,0,-4,0,0,0,0,0,0,5,0
266,10,1,1,0,4,0,4,0,0,-5,0,0,0,4,0,0,0,0,0,0,-5,0
266,11,-1,-1,1,-35,1,-34,1,160,-176,-159,1,-1,-34,0,0,0,55,0,56,-231,0
266,11,1,1,1,35,-1,34,-1,-160,176,159,-1,1,34,0,0,0,-55,0,-56,231,0
266,11,-1,-1,0,-25,0,-25,0,0,-136,0,0,0,-25,0,0,0,0,0,0,-136,0
266,11,1,1,0,25,0,25,0,0,136,0,0,0,25,0,0,0,0,0,0,136,0
266,11,-1,-4,0,-4,0,-4,0,0,5,0,0,0,-4,0,0,0,0,0,0,5,0
266,11,1,4,0,4,0,4,0,0,-5,0,0,0,4,0,0,0,0,0,0,-5,0
266,12,-1,-1,1,-32,55,23,2,215,-176,-160,2,-1,23,0,0,-1,112,1,62,-285,0
266,12,1,1,1,32,-55,-23,-2,-215,176,160,-2,1,-23,0,0,1,-112,-1,-62,285,0
266,12,-1,-1,0,-25,0,-25,0,0,-136,0,0,0,-25,0,0,0,0,0,0,-136,0
266,12,1,1,0,25,0,25,0,0,136,0,0,0,25,0,0,0,0,0,0,136,0
266,12,-1,-4,0,-4,0,-4,0,0,5,0,0,0,-4,0,0,0,0,0,0,5,0
266,12,1,4,0,4,0,4,0,0,-5,0,0,0,4,0,0,0,0,0,0,-5,0
266,13,-1,-1,1,-31,112,81,3,272,-176,-160,3,-1,81,14,0,-5,171,5,54,-342,0
266,13,1,1,1,31,-112,-81,-3,-272,176,160,-3,1,-81,-14,0,5,-171,-5,-54,342,0
266,13,-1,-1,0,-25,0,-25,0,0,-136,0,0,0,-25,0,0,0,0,0,0,-136,0
266,13,1,1,0,25,0,25,0,0,136,0,0,0,25,0,0,0,0,0,0,136,0
266,13,-1,-4,0,-4,0,-4,0,0,5,0,0,0,-4,0,0,0,0,0,0,5,0
266,13,1,4,0,4,0,4,0,0,-5,0,0,0,4,0,0,0,0,0,0,-5,0
266,14,-1,-1,1,-30,170,140,4,330,-176,-160,4,-1,140,59,0,-14,232,14,62,-400,0
266,14,1,1,1,30,-170,-140,-4,-330,176,160,-4,1,-140,-59,0,14,-232,-14,-62,400,0
266,14,-1,-1,0,-25,0,-25,0,0,-136,0,0,0,-25,0,0,0,0,0,0,-136,0
266,14,1,1,0,25,0,25,0,0,136,0,0,0,25,0,0,0,0,0,0,136,0
266,14,-1,-4,0,-4,0,-4,0,0,5,0,0,0,-4,0,0,0,0,0,0,5,0
266,14,1,4,0,4,0,4,0,0,-5,0,0,0,4,0,0,0,0,0,0,-5,0
266,15,-1,-1,1,-25,0,-25,0,0,-136,0,0,0,-25,0,0,0,0,0,0,-136,0
266,15,1,1,1,25,0,25,0,0,136,0,0,0,25,0,0,0,0,0,0,136,0
266,15,-1,-4,0,-4,0,-4,0,0,5,0,0,0,-4,0,0,0,0,0,0,5,0
266,15,1,4,0,4,0,4,0,0,-5,0,0,0,4,0,0,0,0,0,0,-5,0
266,16,-1,-5,0,-4,0,-4,0,0,5,0,0,0,-4,0,0,0,0,0,0,5,0
266,16,1,5,0,4,0,4,0,0,-5,0,0,0,4,0,0,0,0,0,0,-5,0
266,16,-1,-5,1,-29,0,-29,1,224,-131,-224,1,-1,-29,0,0,-9,64,9,66,-195,0
266,16,1,5,1,29,0,29,-1,-224,131,224,-1,1,29,0,0,9,-64,-9,-66,195,0
266,17,-1,-5,0,-4,0,-4,0,0,5,0,0,0,-4,0,0,0,0,0,0,5,0
266,17,1,5,0,4,0,4,0,0,-5,0,0,0,4,0,0,0,0,0,0,-5,0
266,17,-1,-5,1,-27,64,37,2,288,-131,-224,2,-1,37,0,0,-16,128,16,69,-259,0
266,17,1,5,1,27,-64,-37,-2,-288,131,224,-2,1,-37,0,0,16,-128,-16,-69,259,0
266,18,-1,-5,0,-4,0,-4,0,0,5,0,0,0,-4,0,0,0,0,0,0,5,0
266,18,1,5,0,4,0,4,0,0,-5,0,0,0,4,0,0,0,0,0,0,-5,0
266,18,-1,-5,1,-29,130,101,3,354,-131,-224,3,-1,101,29,0,-24,195,24,60,-325,0
266,18,1,5,1,29,-130,-101,-3,-354,131,224,-3,1,-101,-29,0,24,-195,-24,-60,325,0
266,19,-1,-5,0,-4,0,-4,0,0,5,0,0,0,-4,0,0,0,0,0,0,5,0
266,19,1,5,0,4,0,4,0,0,-5,0,0,0,4,0,0,0,0,0,0,-5,0
266,19,-1,-5,1,-28,194,166,4,418,-131,-224,4,-1,166,65,0,-29,261,29,67,-389,0
266,19,1,5,1,28,-194,-166,-4,-418,131,224,-4,1,-166,-65,0,29,-261,-29,-67,389,0
266,20,-1,-5,1,-4,0,-4,0,0,5,0,0,0,-4,0,0,0,0,0,0,5,0
266,20,1,5,1,4,0,4,0,0,-5,0,0,0,4,0,0,0,0,0,0,-5,0
267,0,-1,-2,0,17,0,17,0,0,95,0,0,0,17,17,0,0,0,0,0,95,0
267,0,1,2,0,-17,0,-17,0,0,-95,0,0,0,-17,-17,0,0,0,0,0,-95,0
267,0,-1,-2,0,-13,0,-13,0,0,-65,0,0,0,-13,-13,0,0,0,0,0,-65,0
267,0,1,2,0,13,0,13,0,0,65,0,0,0,13,13,0,0,0,0,0,65,0
267,0,-1,-2,0,19,0,19,0,0,100,0,0,0,19,19,0,0,0,0,0,100,0
267,0,1,2,0,-19,0,-19,0,0,-100,0,0,0,-19,-19,0,0,0,0,0,-100,0
267,0,-1,-2,1,-14,0,-14,0,0,-55,0,0,0,-14,-14,0,0,0,0,0,-55,0
267,0,1,2,1,14,0,14,0,0,55,0,0,0,14,14,0,0,0,0,0,55,0
267,0,-1,-2,0,-21,0,-21,0,0,-100,0,0,0,-21,-21,0,0,0,0,0,-100,0
267,0,1,2,0,21,0,21,0,0,100,0,0,0,21,21,0,0,0,0,0,100,0
267,1,-1,-2,0,17,0,17,0,0,95,0,0,0,17,17,0,0,0,0,0,95,0
267,1,1,2,0,-17,0,-17,0,0,-95,0,0,0,-17,-17,0,0,0,0,0,-95,0
267,1,-1,-2,0,-13,0,-13,0,0,-65,0,0,0,-13,-13,0,0,0,0,0,-65,0
267,1,1,2,0,13,0,13,0,0,65,0,0,0,13,13,0,0,0,0,0,65,0
267,1,-1,-2,0,19,0,19,0,0,100,0,0,0,19,19,0,0,0,0,0,100,0
267,1,1,2,0,-19,0,-19,0,0,-100,0,0,0,-19,-19,0,0,0,0,0,-100,0
267,1,-1,-2,1,-11,0,-11,1,4,-55,-4,1,-1,-11,-11,0,-4,4,4,6,-59,0
267,1,1,2,1,11,0,11,-1,-4,55,4,-1,1,11,11,0,4,-4,-4,-6,59,0
267,1,-1,-2,0,-21,0,-21,0,0,-100,0,0,0,-21,-21,0,0,0,0,0,-100,0
267,1,1,2,0,21,0,21,0,0,100,0,0,0,21,21,0,0,0,0,0,100,0
267,2,-1,-2,0,17,0,17,0,0,95,0,0,0,17,17,0,0,0,0,0,95,0
267,2,1,2,0,-17,0,-17,0,0,-95,0,0,0,-17,-17,0,0,0,0,0,-95,0
267,2,-1,-2,0,-13,0,-13,0,0,-65,0,0,0,-13,-13,0,0,0,0,0,-65,0
267,2,1,2,0,13,0,13,0,0,65,0,0,0,13,13,0,0,0,0,0,65,0
267,2,-1,-2,0,19,0,19,0,0,100,0,0,0,19,19,0,0,0,0,0,100,0
267,2,1,2,0,-19,0,-19,0,0,-100,0,0,0,-19,-19,0,0,0,0,0,-100,0
267,2,-1,-2,1,-11,7,-4,2,11,-55,-4,2,-1,-4,-4,0,-11,11,11,4,-66,0
267,2,1,2,1,11,-7,4,-2,-11,55,4,-2,1,4,4,0,11,-11,-11,-4,66,0
267,2,-1,-2,0,-21,0,-21,0,0,-100,0,0,0,-21,-21,0,0,0,0,0,-100,0
267,2,1,2,0,21,0,21,0,0,100,0,0,0,21,21,0,0,0,0,0,100,0
267,3,-1,-2,0,17,0,17,0,0,95,0,0,0,17,17,0,0,0,0,0,95,0
267,3,1,2,0,-17,0,-17,0,0,-95,0,0,0,-17,-17,0,0,0,0,0,-95,0
267,3,-1,-2,0,-13,0,-13,0,0,-65,0,0,0,-13,-13,0,0,0,0,0,-65,0
267,3,1,2,0,13,0,13,0,0,65,0,0,0,13,13,0,0,0,0,0,65,0
267,3,-1,-2,0,19,0,19,0,0,100,0,0,0,19,19,0,0,0,0,0,100,0
267,3,1,2,0,-19,0,-19,0,0,-100,0,0,0,-19,-19,0,0,0,0,0,-100,0
267,3,-1,-2,1,-10,14,4,3,18,-55,-4,3,-1,4,4,0,-18,18,18,11,-73,0
267,3,1,2,1,10,-14,-4,-3,-18,55,4,-3,1,-4,-4,0,18,-18,-18,-11,73,0
267,3,-1,-2,0,-21,0,-21,0,0,-100,0,0,0,-21,-21,0,0,0,0,0,-100,0
267,3,1,2,0,21,0,21,0,0,100,0,0,0,21,21,0,0,0,0,0,100,0
267,4,-1,-2,0,17,0,17,0,0,95,0,0,0,17,13,0,0,0,0,0,95,0
267,4,1,2,0,-17,0,-17,0,0,-95,0,0,0,-17,-13,0,0,0,0,0,-95,0
267,4,-1,-2,0,-13,0,-13,0,0,-65,0,0,0,-13,-13,0,0,0,0,0,-65,0
267,4,1,2,0,13,0,13,0,0,65,0,0,0,13,13,0,0,0,0,0,65,0
267,4,-1,-2,0,19,0,19,0,0,100,0,0,0,19,15,0,0,0,0,0,100,0
267,4,1,2,0,-19,0,-19,0,0,-100,0,0,0,-19,-15,0,0,0,0,0,-100,0
267,4,-1,-2,1,-14,22,8,4,26,-55,-4,4,-1,8,4,0,-26,26,26,0,-81,0
267,4,1,2,1,14,-22,-8,-4,-26,55,4,-4,1,-8,-4,0,26,-26,-26,0,81,0
267,4,-1,-2,0,-21,0,-21,0,0,-100,0,0,0,-21,-17,0,0,0,0,0,-100,0
267,4,1,2,0,21,0,21,0,0,100,0,0,0,21,17,0,0,0,0,0,100,0
267,5,-1,-2,1,17,0,17,0,0,95,0,0,0,17,9,0,0,0,0,0,95,0
267,5,1,2,1,-17,0,-17,0,0,-95,0,0,0,-17,-9,0,0,0,0,0,-95,0
267,5,-1,-2,0,-13,0,-13,0,0,-65,0,0,0,-13,-13,0,0,0,0,0,-65,0
267,5,1,2,0,13,0,13,0,0,65,0,0,0,13,13,0,0,0,0,0,65,0
267,5,-1,-2,1,19,0,19,0,0,100,0,0,0,19,11,0,0,0,0,0,100,0
267,5,1,2,1,-19,0,-19,0,0,-100,0,0,0,-19,-11,0,0,0,0,0,-100,0
267,5,-1,-2,1,-21,0,-21,0,0,-100,0,0,0,-21,-13,0,0,0,0,0,-100,0
267,5,1,2,1,21,0,21,0,0,100,0,0,0,21,13,0,0,0,0,0,100,0
267,6,-1,-2,0,-13,0,-13,0,0,-65,0,0,0,-13,-13,0,0,0,0,0,-65,0
267,6,1,2,0,13,0,13,0,0,65,0,0,0,13,13,0,0,0,0,0,65,0
267,6,-1,-2,0,-11,0,-11,0,0,-60,0,0,0,-11,-11,0,0,0,0,0,-60,0
267,6,1,2,0,11,0,11,0,0,60,0,0,0,11,11,0,0,0,0,0,60,0
267,6,-1,-2,1,-31,0,-31,1,22,-160,-22,1,-1,-31,-31,0,-11,15,11,17,-178,0
267,6,1,2,1,31,0,31,-1,-22,160,22,-1,1,31,31,0,11,-15,-11,-17,178,0
267,6,-1,-2,0,9,0,9,0,0,60,0,0,0,9,9,0,0,0,0,0,60,0
267,6,1,2,0,-9,0,-9,0,0,-60,0,0,0,-9,-9,0,0,0,0,0,-60,0
267,7,-1,-2,0,-13,0,-13,0,0,-65,0,0,0,-13,-13,0,0,0,0,0,-65,0
267,7,1,2,0,13,0,13,0,0,65,0,0,0,13,13,0,0,0,0,0,65,0
267,7,-1,-2,0,-11,0,-11,0,0,-60,0,0,0,-11,-11,0,0,0,0,0,-60,0
267,7,1,2,0,11,0,11,0,0,60,0,0,0,11,11,0,0,0,0,0,60,0
267,7,-1,-2,1,-33,17,-16,2,39,-160,-22,2,-1,-16,-16,0,-21,32,21,15,-195,0
267,7,1,2,1,33,-17,16,-2,-39,160,22,-2,1,16,16,0,21,-32,-21,-15,195,0
267,7,-1,-2,0,9,0,9,0,0,60,0,0,0,9,9,0,0,0,0,0,60,0
267,7,1,2,0,-9,0,-9,0,0,-60,0,0,0,-9,-9,0,0,0,0,0,-60,0
267,8,-1,-2,0,-13,0,-13,0,0,-65,0,0,0,-13,-13,0,0,0,0,0,-65,0
267,8,1,2,0,13,0,13,0,0,65,0,0,0,13,13,0,0,0,0,0,65,0
267,8,-1,-2,0,-11,0,-11,0,0,-60,0,0,0,-11,-11,0,0,0,0,0,-60,0
267,8,1,2,0,11,0,11,0,0,60,0,0,0,11,11,0,0,0,0,0,60,0
267,8,-1,-2,1,-29,32,3,3,54,-160,-22,3,-1,3,3,0,-28,46,28,21,-210,0
267,8,1,2,1,29,-32,-3,-3,-54,160,22,-3,1,-3,-3,0,28,-46,-28,-21,210,0
267,8,-1,-2,0,9,0,9,0,0,60,0,0,0,9,9,0,0,0,0,0,60,0
267,8,1,2,0,-9,0,-9,0,0,-60,0,0,0,-9,-9,0,0,0,0,0,-60,0
267,9,-1,-2,0,-13,0,-13,0,0,-65,0,0,0,-13,0,0,0,0,0,0,-65,0
267,9,1,2,0,13,0,13,0,0,65,0,0,0,13,0,0,0,0,0,0,65,0
267,9,-1,-2,0,-11,0,-11,0,0,-60,0,0,0,-11,0,0,0,0,0,0,-60,0
267,9,1,2,0,11,0,11,0,0,60,0,0,0,11,0,0,0,0,0,0,60,0
267,9,-1,-2,1,-32,51,19,4,73,-160,-22,4,-1,19,16,0,-43,69,43,14,-229,0
267,9,1,2,1,32,-51,-19,-4,-73,160,22,-4,1,-19,-16,0,43,-69,-43,-14,229,0
267,9,-1,-2,0,9,0,9,0,0,60,0,0,0,9,0,0,0,0,0,0,60,0
267,9,1,2,0,-9,0,-9,0,0,-60,0,0,0,-9,0,0,0,0,0,0,-60,0
267,10,-1,-2,1,-13,0,-13,0,0,-65,0,0,0,-13,0,0,0,0,0,0,-65,0
267,10,1,2,1,13,0,13,0,0,65,0,0,0,13,0,0,0,0,0,0,65,0
267,10,-1,-2,0,-11,0,-11,0,0,-60,0,0,0,-11,0,0,0,0,0,0,-60,0
267,10,1,2,0,11,0,11,0,0,60,0,0,0,11,0,0,0,0,0,0,60,0
267,10,-1,-2,0,9,0,9,0,0,60,0,0,0,9,0,0,0,0,0,0,60,0
267,10,1,2,0,-9,0,-9,0,0,-60,0,0,0,-9,0,0,0,0,0,0,-60,0
267,11,-1,-4,1,-4,0,-4,1,57,-5,-57,1,-1,-4,-4,0,-18,33,18,35,-40,0
267,11,1,4,1,4,0,4,-1,-57,5,57,-1,1,4,4,0,18,-33,-18,-35,40,0
267,11,-1,-4,0,-2,0,-2,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0
267,11,1,4,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
267,11,-1,-4,0,9,0,9,0,0,60,0,0,0,9,9,0,0,0,0,0,60,0
267,11,1,4,0,-9,0,-9,0,0,-60,0,0,0,-9,-9,0,0,0,0,0,-60,0
267,12,-1,-4,1,-2,35,33,2,92,-5,-57,2,-1,33,33,0,-38,70,38,35,-75,0
267,12,1,4,1,2,-35,-33,-2,-92,5,57,-2,1,-33,-33,0,38,-70,-38,-35,75,0
267,12,-1,-4,0,-2,0,-2,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0
267,12,1,4,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
267,12,-1,-4,0,9,0,9,0,0,60,0,0,0,9,9,0,0,0,0,0,60,0
267,12,1,4,0,-9,0,-9,0,0,-60,0,0,0,-9,-9,0,0,0,0,0,-60,0
267,13,-1,-4,1,-3,72,69,3,129,-5,-57,3,-1,69,36,0,-56,102,56,37,-112,0
267,13,1,4,1,3,-72,-69,-3,-129,5,57,-3,1,-69,-36,0,56,-102,-56,-37,112,0
267,13,-1,-4,0,-2,0,-2,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0
267,13,1,4,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
267,13,-1,-4,0,9,0,9,0,0,60,0,0,0,9,0,0,0,0,0,0,60,0
267,13,1,4,0,-9,0,-9,0,0,-60,0,0,0,-9,0,0,0,0,0,0,-60,0
267,14,-1,-4,1,-2,108,106,4,165,-5,-57,4,-1,106,37,0,-76,145,76,33,-148,0
267,14,1,4,1,2,-108,-106,-4,-165,5,57,-4,1,-106,-37,0,76,-145,-76,-33,148,0
267,14,-1,-4,0,-2,0,-2,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0
267,14,1,4,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
267,14,-1,-4,0,9,0,9,0,0,60,0,0,0,9,0,0,0,0,0,0,60,0
267,14,1,4,0,-9,0,-9,0,0,-60,0,0,0,-9,0,0,0,0,0,0,-60,0
267,15,-1,-4,1,-2,0,-2,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0
267,15,1,4,1,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
267,15,-1,-4,1,9,0,9,0,0,60,0,0,0,9,0,0,0,0,0,0,60,0
267,15,1,4,1,-9,0,-9,0,0,-60,0,0,0,-9,0,0,0,0,0,0,-60,0
268,0,-1,-1,0,-6,0,-6,0,0,-26,0,0,0,-6,-6,0,0,0,0,0,-26,0
268,0,1,1,0,6,0,6,0,0,26,0,0,0,6,6,0,0,0,0,0,26,0
268,0,-1,-1,1,-20,0,-20,0,0,-97,0,0,0,-20,-20,0,0,0,0,0,-97,0
268,0,1,1,1,20,0,20,0,0,97,0,0,0,20,20,0,0,0,0,0,97,0
268,0,-1,-1,0,-19,0,-19,0,0,-81,0,0,0,-19,-19,0,0,0,0,0,-81,0
268,0,1,1,0,19,0,19,0,0,81,0,0,0,19,19,0,0,0,0,0,81,0
268,0,-1,-1,0,10,0,10,0,0,50,0,0,0,10,10,0,0,0,0,0,50,0
268,0,1,1,0,-10,0,-10,0,0,-50,0,0,0,-10,-10,0,0,0,0,0,-50,0
268,0,-1,-12,0,-24,0,-24,0,0,-110,0,0,0,-24,-24,0,0,0,0,0,-110,0
268,0,1,12,0,24,0,24,0,0,110,0,0,0,24,24,0,0,0,0,0,110,0
268,1,-1,-1,0,-6,0,-6,0,0,-26,0,0,0,-6,-6,0,0,0,0,0,-26,0
268,1,1,1,0,6,0,6,0,0,26,0,0,0,6,6,0,0,0,0,0,26,0
268,1,-1,-1,1,-20,0,-20,1,15,-97,-15,1,-1,-20,-20,0,-15,15,15,20,-112,0
268,1,1,1,1,20,0,20,-1,-15,97,15,-1,1,20,20,0,15,-15,-15,-20,112,0
268,1,-1,-1,0,-19,0,-19,0,0,-81,0,0,0,-19,-19,0,0,0,0,0,-81,0
268,1,1,1,0,19,0,19,0,0,81,0,0,0,19,19,0,0,0,0,0,81,0
268,1,-1,-1,0,10,0,10,0,0,50,0,0,0,10,10,0,0,0,0,0,50,0
268,1,1,1,0,-10,0,-10,0,0,-50,0,0,0,-10,-10,0,0,0,0,0,-50,0
268,1,-1,-11,0,-24,0,-24,0,0,-110,0,0,0,-24,-24,0,0,0,0,0,-110,0
268,1,1,11,0,24,0,24,0,0,110,0,0,0,24,24,0,0,0,0,0,110,0
268,2,-1,-1,0,-6,0,-6,0,0,-26,0,0,0,-6,-6,0,0,0,0,0,-26,0
268,2,1,1,0,6,0,6,0,0,26,0,0,0,6,6,0,0,0,0,0,26,0
268,2,-1,-1,1,-17,15,-2,2,30,-97,-15,2,-1,-2,-2,0,-30,30,30,19,-127,0
268,2,1,1,1,17,-15,2,-2,-30,97,15,-2,1,2,2,0,30,-30,-30,-19,127,0
268,2,-1,-1,0,-19,0,-19,0,0,-81,0,0,0,-19,-19,0,0,0,0,0,-81,0
268,2,1,1,0,19,0,19,0,0,81,0,0,0,19,19,0,0,0,0,0,81,0
268,2,-1,-1,0,10,0,10,0,0,50,0,0,0,10,10,0,0,0,0,0,50,0
268,2,1,1,0,-10,0,-10,0,0,-50,0,0,0,-10,-10,0,0,0,0,0,-50,0
268,2,-1,-11,0,-24,0,-24,0,0,-110,0,0,0,-24,-24,0,0,0,0,0,-110,0
268,2,1,11,0,24,0,24,0,0,110,0,0,0,24,24,0,0,0,0,0,110,0
268,3,-1,-1,0,-6,0,-6,0,0,-26,0,0,0,-6,-2,0,0,0,0,0,-26,0
268,3,1,1,0,6,0,6,0,0,26,0,0,0,6,2,0,0,0,0,0,26,0
268,3,-1,-1,1,-17,33,16,3,48,-97,-15,3,-1,16,16,0,-48,48,48,31,-145,0
268,3,1,1,1,17,-33,-16,-3,-48,97,15,-3,1,-16,-16,0,48,-48,-48,-31,145,0
268,3,-1,-1,0,-19,0,-19,0,0,-81,0,0,0,-19,-2,0,0,0,0,0,-81,0
268,3,1,1,0,19,0,19,0,0,81,0,0,0,19,2,0,0,0,0,0,81,0
268,3,-1,-1,0,10,0,10,0,0,50,0,0,0,10,10,0,0,0,0,0,50,0
268,3,1,1,0,-10,0,-10,0,0,-50,0,0,0,-10,-10,0,0,0,0,0,-50,0
268,3,-1,-11,0,-24,0,-24,0,0,-110,0,0,0,-24,-24,0,0,0,0,0,-110,0
268,3,1,11,0,24,0,24,0,0,110,0,0,0,24,24,0,0,0,0,0,110,0
268,4,-1,-1,0,-6,0,-6,0,0,-26,0,0,0,-6,0,0,0,0,0,0,-26,0
268,4,1,1,0,6,0,6,0,0,26,0,0,0,6,0,0,0,0,0,0,26,0
268,4,-1,-1,1,-19,51,32,4,66,-97,-15,4,-1,32,16,0,-66,66,66,25,-163,0
268,4,1,1,1,19,-51,-32,-4,-66,97,15,-4,1,-32,-16,0,66,-66,-66,-25,163,0
268,4,-1,-1,0,-19,0,-19,0,0,-81,0,0,0,-19,0,0,0,0,0,0,-81,0
268,4,1,1,0,19,0,19,0,0,81,0,0,0,19,0,0,0,0,0,0,81,0
268,4,-1,-1,0,10,0,10,0,0,50,0,0,0,10,0,0,0,0,0,0,50,0
268,4,1,1,0,-10,0,-10,0,0,-50,0,0,0,-10,0,0,0,0,0,0,-50,0
268,4,-1,-11,0,-24,0,-24,0,0,-110,0,0,0,-24,-8,0,0,0,0,0,-110,0
268,4,1,11,0,24,0,24,0,0,110,0,0,0,24,8,0,0,0,0,0,110,0
268,5,-1,-1,0,-6,0,-6,0,0,-26,0,0,0,-6,0,0,0,0,0,0,-26,0
268,5,1,1,0,6,0,6,0,0,26,0,0,0,6,0,0,0,0,0,0,26,0
268,5,-1,-1,1,-19,0,-19,0,0,-81,0,0,0,-19,0,0,0,0,0,0,-81,0
268,5,1,1,1,19,0,19,0,0,81,0,0,0,19,0,0,0,0,0,0,81,0
268,5,-1,-1,0,10,0,10,0,0,50,0,0,0,10,0,0,0,0,0,0,50,0
268,5,1,1,0,-10,0,-10,0,0,-50,0,0,0,-10,0,0,0,0,0,0,-50,0
268,5,-1,-11,0,-24,0,-24,0,0,-110,0,0,0,-24,0,0,0,0,0,0,-110,0
268,5,1,11,0,24,0,24,0,0,110,0,0,0,24,0,0,0,0,0,0,110,0
268,6,-1,-1,0,-6,0,-6,0,0,-26,0,0,0,-6,0,0,0,0,0,0,-26,0
268,6,1,1,0,6,0,6,0,0,26,0,0,0,6,0,0,0,0,0,0,26,0
268,6,-1,-1,1,-13,0,-13,1,31,-81,-31,1,-1,-13,0,0,-1,16,1,21,-97,0
268,6,1,1,1,13,0,13,-1,-31,81,31,-1,1,13,0,0,1,-16,-1,-21,97,0
268,6,-1,-1,0,10,0,10,0,0,50,0,0,0,10,0,0,0,0,0,0,50,0
268,6,1,1,0,-10,0,-10,0,0,-50,0,0,0,-10,0,0,0,0,0,0,-50,0
268,6,-1,-7,0,-24,0,-24,0,0,-110,0,0,0,-24,-8,0,0,0,0,0,-110,0
268,6,1,7,0,24,0,24,0,0,110,0,0,0,24,8,0,0,0,0,0,110,0
268,7,-1,-1,0,-6,0,-6,0,0,-26,0,0,0,-6,0,0,0,0,0,0,-26,0
268,7,1,1,0,6,0,6,0,0,26,0,0,0,6,0,0,0,0,0,0,26,0
268,7,-1,-1,1,-17,22,5,2,53,-81,-31,2,-1,5,0,0,-5,35,5,17,-119,0
